question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there an item of clothing in this image?",Yes,yes,jumpsuit,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jumpsuit,item of clothing,True,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there a car part in this image?",No,no,jumpsuit,car part,True,False
"<image>
Is there a car part in this image?",No,no,jumpsuit,car part,True,False
"<image>
Is there a car part in this image?",No,no,jumpsuit,car part,True,False
"<image>
Is there a car part in this image?",No,no,jumpsuit,car part,True,False
"<image>
Is there a food in this image?",Yes,no,kale,food,False,False
"<image>
Is there a food in this image?",Yes,no,kale,food,False,False
"<image>
Is there a food in this image?",Yes,no,kale,food,False,False
"<image>
Is there a food in this image?",Yes,yes,kale,food,True,False
"<image>
Is there sports equipment in this image?",No,no,kale,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kale,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kale,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kale,sports equipment,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a farm animal in this image?",No,yes,kale,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,kale,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,kale,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,kale,farm animal,False,False
"<image>
Is there a toy in this image?",Yes,yes,kaleidoscope,toy,True,False
"<image>
Is there a toy in this image?",Yes,no,kaleidoscope,toy,False,False
"<image>
Is there a toy in this image?",Yes,yes,kaleidoscope,toy,True,False
"<image>
Is there a food in this image?",No,yes,kaleidoscope,food,False,False
"<image>
Is there a food in this image?",No,no,kaleidoscope,food,True,False
"<image>
Is there a food in this image?",No,yes,kaleidoscope,food,False,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there an outerwear in this image?",No,no,kangaroo,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there medical equipment in this image?",No,no,kayak,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,kayak,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,kayak,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,kayak,medical equipment,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a garden tool in this image?",No,no,kazoo,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,kazoo,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,kazoo,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,kazoo,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,kazoo,garden tool,True,False
"<image>
Is there a food in this image?",Yes,yes,kebab,food,True,False
"<image>
Is there a food in this image?",Yes,no,kebab,food,False,False
"<image>
Is there a food in this image?",Yes,yes,kebab,food,True,False
"<image>
Is there a vegetable in this image?",No,yes,kebab,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,kebab,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,kebab,vegetable,False,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there an animal in this image?",No,yes,kettle,animal,False,False
"<image>
Is there an animal in this image?",No,no,kettle,animal,True,False
"<image>
Is there an animal in this image?",No,no,kettle,animal,True,False
"<image>
Is there an animal in this image?",No,no,kettle,animal,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there construction equipment in this image?",No,yes,kettle,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,kettle,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,kettle,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,kettle,construction equipment,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a musical instrument in this image?",Yes,yes,keyboard,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,keyboard,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,keyboard,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,keyboard,musical,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a breakfast food in this image?",No,no,kitten,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,kitten,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,kitten,breakfast food,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there candy in this image?",No,no,kitten,candy,True,False
"<image>
Is there candy in this image?",No,no,kitten,candy,True,False
"<image>
Is there candy in this image?",No,no,kitten,candy,True,False
"<image>
Is there a food in this image?",Yes,yes,kiwi,food,True,False
"<image>
Is there a food in this image?",Yes,yes,kiwi,food,True,False
"<image>
Is there a food in this image?",Yes,yes,kiwi,food,True,False
"<image>
Is there a home appliance in this image?",No,yes,kiwi,home appliance,False,False
"<image>
Is there a home appliance in this image?",No,yes,kiwi,home appliance,False,False
"<image>
Is there a home appliance in this image?",No,yes,kiwi,home appliance,False,False
"<image>
Is there a fruit in this image?",Yes,yes,kiwi,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,kiwi,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,kiwi,fruit,True,False
"<image>
Is there safety equipment in this image?",No,yes,kiwi,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,kiwi,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,kiwi,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,no,kneepad,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,no,kneepad,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,no,kneepad,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,no,kneepad,safety equipment,False,False
"<image>
Is there a fastener in this image?",No,no,kneepad,fastener,True,False
"<image>
Is there a fastener in this image?",No,yes,kneepad,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,kneepad,fastener,False,False
"<image>
Is there a fastener in this image?",No,no,kneepad,fastener,True,False
"<image>
Is there a protective clothing item in this image?",Yes,no,kneepad,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",Yes,no,kneepad,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",Yes,no,kneepad,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",Yes,no,kneepad,protective clothing item,False,False
"<image>
Is there an insect in this image?",No,no,kneepad,insect,True,False
"<image>
Is there an insect in this image?",No,no,kneepad,insect,True,False
"<image>
Is there an insect in this image?",No,no,kneepad,insect,True,False
"<image>
Is there an insect in this image?",No,no,kneepad,insect,True,False
"<image>
Is there sports equipment in this image?",Yes,no,kneepad,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,kneepad,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,kneepad,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,kneepad,sports equipment,False,False
"<image>
Is there a piece of women's clothing in this image?",No,no,kneepad,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,kneepad,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,kneepad,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,kneepad,piece of women's clothing,True,False
"<image>
Is there a tool in this image?",Yes,no,knife,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,knife,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,knife,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,knife,tool,False,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there a weapon in this image?",Yes,no,knife,weapon,False,False
"<image>
Is there a weapon in this image?",Yes,no,knife,weapon,False,False
"<image>
Is there a weapon in this image?",Yes,no,knife,weapon,False,False
"<image>
Is there a weapon in this image?",Yes,no,knife,weapon,False,False
"<image>
Is there a toy in this image?",No,no,knife,toy,True,False
"<image>
Is there a toy in this image?",No,no,knife,toy,True,False
"<image>
Is there a toy in this image?",No,no,knife,toy,True,False
"<image>
Is there a toy in this image?",No,no,knife,toy,True,False
"<image>
Is there a kitchen tool in this image?",Yes,no,knife,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,knife,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,knife,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,knife,kitchen tool,False,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an arts and crafts item in this image?",Yes,no,knitting_needle,arts and crafts item,False,False
"<image>
Is there an arts and crafts item in this image?",Yes,no,knitting_needle,arts and crafts item,False,False
"<image>
Is there an arts and crafts item in this image?",Yes,no,knitting_needle,arts and crafts item,False,False
"<image>
Is there an arts and crafts item in this image?",Yes,yes,knitting_needle,arts and crafts item,True,False
"<image>
Is there an arts and crafts item in this image?",Yes,no,knitting_needle,arts and crafts item,False,False
"<image>
Is there a weapon in this image?",No,yes,knitting_needle,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,knitting_needle,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,knitting_needle,weapon,False,False
"<image>
Is there a weapon in this image?",No,no,knitting_needle,weapon,True,False
"<image>
Is there a weapon in this image?",No,yes,knitting_needle,weapon,False,False
"<image>
Is there a hardware item in this image?",Yes,no,knob,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,knob,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,knob,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,knob,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,knob,hardware item,False,False
"<image>
Is there a clothing accessory in this image?",No,no,knob,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",No,no,knob,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",No,no,knob,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",No,no,knob,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",No,no,knob,clothing accessory,True,False
"<image>
Is there a fastener in this image?",Yes,yes,knot,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,knot,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,knot,fastener,True,False
"<image>
Is there candy in this image?",No,yes,knot,candy,False,False
"<image>
Is there candy in this image?",No,yes,knot,candy,False,False
"<image>
Is there candy in this image?",No,yes,knot,candy,False,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,lab_coat,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,lab_coat,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,lab_coat,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,lab_coat,scientific equipment,True,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there a food in this image?",No,yes,lab_coat,food,False,False
"<image>
Is there a food in this image?",No,yes,lab_coat,food,False,False
"<image>
Is there a food in this image?",No,yes,lab_coat,food,False,False
"<image>
Is there a food in this image?",No,yes,lab_coat,food,False,False
"<image>
Is there safety equipment in this image?",Yes,yes,lab_coat,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,lab_coat,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,lab_coat,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,lab_coat,safety equipment,True,False
"<image>
Is there a personal hygiene item in this image?",No,yes,lab_coat,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,yes,lab_coat,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,yes,lab_coat,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,yes,lab_coat,personal hygiene item,False,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there a dessert in this image?",No,yes,lab_coat,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,lab_coat,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,lab_coat,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,lab_coat,dessert,False,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a mammal in this image?",No,yes,ladder,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,ladder,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,ladder,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,ladder,mammal,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a food in this image?",No,yes,ladder,food,False,False
"<image>
Is there a food in this image?",No,yes,ladder,food,False,False
"<image>
Is there a food in this image?",No,yes,ladder,food,False,False
"<image>
Is there a food in this image?",No,yes,ladder,food,False,False
"<image>
Is there a tool in this image?",Yes,no,ladle,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,ladle,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,ladle,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,ladle,tool,False,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a kitchen tool in this image?",Yes,no,ladle,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,ladle,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,ladle,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,ladle,kitchen tool,False,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there a dessert in this image?",No,yes,ladle,dessert,False,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
