question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there a furniture in this image?",No,no,jackhammer,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,jackhammer,furniture,True,False
"<image>
Is there a food in this image?",Yes,yes,jalapeno,food,True,False
"<image>
Is there a food in this image?",Yes,yes,jalapeno,food,True,False
"<image>
Is there a food in this image?",Yes,yes,jalapeno,food,True,False
"<image>
Is there a food in this image?",Yes,yes,jalapeno,food,True,False
"<image>
Is there a plant in this image?",No,yes,jalapeno,plant,False,False
"<image>
Is there a plant in this image?",No,yes,jalapeno,plant,False,False
"<image>
Is there a plant in this image?",No,yes,jalapeno,plant,False,False
"<image>
Is there a plant in this image?",No,yes,jalapeno,plant,False,False
"<image>
Is there a vegetable in this image?",Yes,yes,jalapeno,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,jalapeno,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,jalapeno,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,jalapeno,vegetable,True,False
"<image>
Is there a drink in this image?",No,yes,jalapeno,drink,False,False
"<image>
Is there a drink in this image?",No,yes,jalapeno,drink,False,False
"<image>
Is there a drink in this image?",No,yes,jalapeno,drink,False,False
"<image>
Is there a drink in this image?",No,yes,jalapeno,drink,False,False
"<image>
Is there a food in this image?",Yes,yes,jam,food,True,False
"<image>
Is there a food in this image?",Yes,no,jam,food,False,False
"<image>
Is there a food in this image?",Yes,no,jam,food,False,False
"<image>
Is there a food in this image?",Yes,no,jam,food,False,False
"<image>
Is there a farm animal in this image?",No,yes,jam,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,jam,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,no,jam,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,jam,farm animal,True,False
"<image>
Is there a condiment in this image?",Yes,yes,jam,condiment,True,False
"<image>
Is there a condiment in this image?",Yes,no,jam,condiment,False,False
"<image>
Is there a condiment in this image?",Yes,no,jam,condiment,False,False
"<image>
Is there a condiment in this image?",Yes,no,jam,condiment,False,False
"<image>
Is there construction equipment in this image?",No,yes,jam,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,jam,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,jam,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,jam,construction equipment,False,False
"<image>
Is there a breakfast food in this image?",Yes,no,jam,breakfast food,False,False
"<image>
Is there a breakfast food in this image?",Yes,no,jam,breakfast food,False,False
"<image>
Is there a breakfast food in this image?",Yes,no,jam,breakfast food,False,False
"<image>
Is there a breakfast food in this image?",Yes,no,jam,breakfast food,False,False
"<image>
Is there an arts and crafts item in this image?",No,no,jam,arts and crafts item,True,False
"<image>
Is there an arts and crafts item in this image?",No,no,jam,arts and crafts item,True,False
"<image>
Is there an arts and crafts item in this image?",No,no,jam,arts and crafts item,True,False
"<image>
Is there an arts and crafts item in this image?",No,no,jam,arts and crafts item,True,False
"<image>
Is there a container in this image?",Yes,no,jar,container,False,False
"<image>
Is there a container in this image?",Yes,no,jar,container,False,False
"<image>
Is there a container in this image?",Yes,no,jar,container,False,False
"<image>
Is there a container in this image?",Yes,no,jar,container,False,False
"<image>
Is there a bird in this image?",No,yes,jar,bird,False,False
"<image>
Is there a bird in this image?",No,no,jar,bird,True,False
"<image>
Is there a bird in this image?",No,no,jar,bird,True,False
"<image>
Is there a bird in this image?",No,no,jar,bird,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,javelin,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,javelin,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,javelin,sports equipment,True,False
"<image>
Is there a body part in this image?",No,no,javelin,body part,True,False
"<image>
Is there a body part in this image?",No,yes,javelin,body part,False,False
"<image>
Is there a body part in this image?",No,no,javelin,body part,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jeans,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jeans,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jeans,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jeans,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jeans,item of clothing,True,False
"<image>
Is there a game in this image?",No,yes,jeans,game,False,False
"<image>
Is there a game in this image?",No,yes,jeans,game,False,False
"<image>
Is there a game in this image?",No,yes,jeans,game,False,False
"<image>
Is there a game in this image?",No,yes,jeans,game,False,False
"<image>
Is there a game in this image?",No,yes,jeans,game,False,False
"<image>
Is there a vehicle in this image?",Yes,yes,jeep,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jeep,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jeep,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jeep,vehicle,True,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jeep,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jeep,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jeep,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jeep,piece of women's clothing,False,False
"<image>
Is there a food in this image?",Yes,no,jelly_bean,food,False,False
"<image>
Is there a food in this image?",Yes,no,jelly_bean,food,False,False
"<image>
Is there a food in this image?",Yes,yes,jelly_bean,food,True,False
"<image>
Is there a food in this image?",Yes,no,jelly_bean,food,False,False
"<image>
Is there a watercraft in this image?",No,no,jelly_bean,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,jelly_bean,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,jelly_bean,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,jelly_bean,watercraft,True,False
"<image>
Is there candy in this image?",Yes,yes,jelly_bean,candy,True,False
"<image>
Is there candy in this image?",Yes,yes,jelly_bean,candy,True,False
"<image>
Is there candy in this image?",Yes,yes,jelly_bean,candy,True,False
"<image>
Is there candy in this image?",Yes,yes,jelly_bean,candy,True,False
"<image>
Is there a sea animal in this image?",No,no,jelly_bean,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,jelly_bean,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,yes,jelly_bean,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,no,jelly_bean,sea animal,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jet,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jet,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jet,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jet,vehicle,True,False
"<image>
Is there candy in this image?",No,yes,jet,candy,False,False
"<image>
Is there candy in this image?",No,yes,jet,candy,False,False
"<image>
Is there candy in this image?",No,yes,jet,candy,False,False
"<image>
Is there candy in this image?",No,yes,jet,candy,False,False
"<image>
Is there a vehicle in this image?",Yes,yes,jetski,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jetski,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jetski,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,jetski,vehicle,True,False
"<image>
Is there school supply in this image?",No,yes,jetski,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,jetski,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,jetski,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,jetski,school supply,False,False
"<image>
Is there a watercraft in this image?",Yes,yes,jetski,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,jetski,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,jetski,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,jetski,watercraft,True,False
"<image>
Is there a tool in this image?",No,yes,jetski,tool,False,False
"<image>
Is there a tool in this image?",No,yes,jetski,tool,False,False
"<image>
Is there a tool in this image?",No,yes,jetski,tool,False,False
"<image>
Is there a tool in this image?",No,yes,jetski,tool,False,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,jewelry,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,no,jewelry,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,jewelry,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,jewelry,piece of jewelry,True,False
"<image>
Is there a hardware item in this image?",No,yes,jewelry,hardware item,False,False
"<image>
Is there a hardware item in this image?",No,no,jewelry,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,jewelry,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,jewelry,hardware item,True,False
"<image>
Is there a game in this image?",Yes,yes,jigsaw_puzzle,game,True,False
"<image>
Is there a game in this image?",Yes,yes,jigsaw_puzzle,game,True,False
"<image>
Is there a game in this image?",Yes,yes,jigsaw_puzzle,game,True,False
"<image>
Is there a game in this image?",Yes,yes,jigsaw_puzzle,game,True,False
"<image>
Is there a breakfast food in this image?",No,no,jigsaw_puzzle,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,jigsaw_puzzle,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,jigsaw_puzzle,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,jigsaw_puzzle,breakfast food,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,joystick,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,joystick,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,joystick,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,joystick,electronic device,True,False
"<image>
Is there a garden tool in this image?",No,yes,joystick,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,yes,joystick,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,yes,joystick,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,yes,joystick,garden tool,False,False
"<image>
Is there a container in this image?",Yes,yes,jug,container,True,False
"<image>
Is there a container in this image?",Yes,yes,jug,container,True,False
"<image>
Is there a container in this image?",Yes,no,jug,container,False,False
"<image>
Is there a container in this image?",Yes,yes,jug,container,True,False
"<image>
Is there a car part in this image?",No,yes,jug,car part,False,False
"<image>
Is there a car part in this image?",No,yes,jug,car part,False,False
"<image>
Is there a car part in this image?",No,yes,jug,car part,False,False
"<image>
Is there a car part in this image?",No,yes,jug,car part,False,False
"<image>
Is there a drink in this image?",Yes,yes,juice,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,juice,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,juice,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,juice,drink,True,False
"<image>
Is there an electronic device in this image?",No,no,juice,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,yes,juice,electronic device,False,False
"<image>
Is there an electronic device in this image?",No,no,juice,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,yes,juice,electronic device,False,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,juicer1,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,juicer1,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,juicer1,kitchen tool,True,False
"<image>
Is there a watercraft in this image?",No,yes,juicer1,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,juicer1,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,juicer1,watercraft,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,juicer2,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,juicer2,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,juicer2,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,juicer2,kitchen appliance,False,False
"<image>
Is there medical equipment in this image?",No,no,juicer2,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,juicer2,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,juicer2,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,juicer2,medical equipment,True,False
"<image>
Is there an electronic device in this image?",Yes,no,juicer2,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,juicer2,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,juicer2,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,juicer2,electronic device,False,False
"<image>
Is there a food in this image?",No,no,juicer2,food,True,False
"<image>
Is there a food in this image?",No,no,juicer2,food,True,False
"<image>
Is there a food in this image?",No,no,juicer2,food,True,False
"<image>
Is there a food in this image?",No,no,juicer2,food,True,False
"<image>
Is there a home appliance in this image?",Yes,no,juicer2,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,juicer2,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,juicer2,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,juicer2,home appliance,False,False
"<image>
Is there a drink in this image?",No,no,juicer2,drink,True,False
"<image>
Is there a drink in this image?",No,yes,juicer2,drink,False,False
"<image>
Is there a drink in this image?",No,yes,juicer2,drink,False,False
"<image>
Is there a drink in this image?",No,yes,juicer2,drink,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,jukebox,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,jukebox,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,jukebox,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,jukebox,electronic device,True,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jukebox,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jukebox,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jukebox,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,jukebox,piece of women's clothing,False,False
"<image>
Is there a game in this image?",Yes,yes,jump_rope,game,True,False
"<image>
Is there a game in this image?",Yes,yes,jump_rope,game,True,False
"<image>
Is there a game in this image?",Yes,yes,jump_rope,game,True,False
"<image>
Is there a game in this image?",Yes,yes,jump_rope,game,True,False
"<image>
Is there school supply in this image?",No,yes,jump_rope,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,jump_rope,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,jump_rope,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,jump_rope,school supply,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,jump_rope,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,jump_rope,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,jump_rope,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,jump_rope,sports equipment,True,False
"<image>
Is there a piece of jewelry in this image?",No,yes,jump_rope,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,jump_rope,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,no,jump_rope,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,yes,jump_rope,piece of jewelry,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jumpsuit,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jumpsuit,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jumpsuit,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,jumpsuit,item of clothing,True,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,jumpsuit,protective clothing item,False,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,jumpsuit,outerwear,True,False
"<image>
Is there a car part in this image?",No,yes,jumpsuit,car part,False,False
"<image>
Is there a car part in this image?",No,yes,jumpsuit,car part,False,False
"<image>
Is there a car part in this image?",No,yes,jumpsuit,car part,False,False
"<image>
Is there a car part in this image?",No,yes,jumpsuit,car part,False,False
"<image>
Is there a food in this image?",Yes,yes,kale,food,True,False
"<image>
Is there a food in this image?",Yes,yes,kale,food,True,False
"<image>
Is there a food in this image?",Yes,yes,kale,food,True,False
"<image>
Is there a food in this image?",Yes,no,kale,food,False,False
"<image>
Is there sports equipment in this image?",No,yes,kale,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kale,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kale,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kale,sports equipment,False,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,kale,vegetable,True,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a toy in this image?",No,yes,kale,toy,False,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,kale,plant,True,False
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a toy in this image?",Yes,yes,kaleidoscope,toy,True,False
"<image>
Is there a toy in this image?",Yes,no,kaleidoscope,toy,False,False
"<image>
Is there a toy in this image?",Yes,yes,kaleidoscope,toy,True,False
"<image>
Is there a food in this image?",No,no,kaleidoscope,food,True,False
"<image>
Is there a food in this image?",No,no,kaleidoscope,food,True,False
"<image>
Is there a food in this image?",No,no,kaleidoscope,food,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there a body part in this image?",No,yes,kangaroo,body part,False,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there an outerwear in this image?",No,yes,kangaroo,outerwear,False,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,kayak,vehicle,True,False
"<image>
Is there medical equipment in this image?",No,yes,kayak,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,yes,kayak,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,yes,kayak,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,yes,kayak,medical equipment,False,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a watercraft in this image?",Yes,yes,kayak,watercraft,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,kayak,home decor item,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,kazoo,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,yes,kazoo,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,kazoo,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,no,kazoo,musical,False,False
"<image>
Is there a garden tool in this image?",No,yes,kazoo,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,no,kazoo,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,yes,kazoo,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,yes,kazoo,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,yes,kazoo,garden tool,False,False
"<image>
Is there a food in this image?",Yes,no,kebab,food,False,False
"<image>
Is there a food in this image?",Yes,no,kebab,food,False,False
"<image>
Is there a food in this image?",Yes,yes,kebab,food,True,False
"<image>
Is there a vegetable in this image?",No,no,kebab,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,kebab,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,kebab,vegetable,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there a container in this image?",Yes,yes,keg,container,True,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,keg,construction equipment,False,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there a container in this image?",Yes,yes,kettle,container,True,False
"<image>
Is there an animal in this image?",No,yes,kettle,animal,False,False
"<image>
Is there an animal in this image?",No,no,kettle,animal,True,False
"<image>
Is there an animal in this image?",No,no,kettle,animal,True,False
"<image>
Is there an animal in this image?",No,yes,kettle,animal,False,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,kettle,kitchen tool,True,False
"<image>
Is there construction equipment in this image?",No,yes,kettle,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,no,kettle,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,kettle,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,yes,kettle,construction equipment,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,key,hardware item,True,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,key,source of light,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,keyboard,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,yes,keyboard,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,no,keyboard,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,yes,keyboard,musical,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kilt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,kilt,item of clothing,False,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,kimono,condiment,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there sports equipment in this image?",No,yes,kimono,sports equipment,False,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a breakfast food in this image?",No,yes,kitten,breakfast food,False,False
"<image>
Is there a breakfast food in this image?",No,yes,kitten,breakfast food,False,False
"<image>
Is there a breakfast food in this image?",No,yes,kitten,breakfast food,False,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
