question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there scientific equipment in this image?",Yes,yes,microscope,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,microscope,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,microscope,scientific equipment,True,False
"<image>
Is there scientific equipment in this image?",Yes,yes,microscope,scientific equipment,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,microscope,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,microscope,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,microscope,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,microscope,personal hygiene item,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,microwave,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,microwave,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,microwave,kitchen appliance,True,False
"<image>
Is there a hardware item in this image?",No,yes,microwave,hardware item,False,False
"<image>
Is there a hardware item in this image?",No,yes,microwave,hardware item,False,False
"<image>
Is there a hardware item in this image?",No,yes,microwave,hardware item,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,microwave,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,microwave,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,microwave,electronic device,True,False
"<image>
Is there a condiment in this image?",No,no,microwave,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,microwave,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,microwave,condiment,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,microwave,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,microwave,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,microwave,home appliance,True,False
"<image>
Is there an outerwear in this image?",No,yes,microwave,outerwear,False,False
"<image>
Is there an outerwear in this image?",No,no,microwave,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,yes,microwave,outerwear,False,False
"<image>
Is there a drink in this image?",Yes,yes,milkshake,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,milkshake,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,milkshake,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,milkshake,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,milkshake,drink,True,False
"<image>
Is there a vegetable in this image?",No,yes,milkshake,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,milkshake,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,milkshake,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,milkshake,vegetable,False,False
"<image>
Is there a vegetable in this image?",No,yes,milkshake,vegetable,False,False
"<image>
Is there a dessert in this image?",Yes,yes,milkshake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,milkshake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,milkshake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,milkshake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,milkshake,dessert,True,False
"<image>
Is there a personal hygiene item in this image?",No,yes,milkshake,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,yes,milkshake,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,no,milkshake,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,yes,milkshake,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,no,milkshake,personal hygiene item,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,minivan,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,minivan,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,minivan,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,minivan,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,minivan,vehicle,True,False
"<image>
Is there a sea animal in this image?",No,no,minivan,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,minivan,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,minivan,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,minivan,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,minivan,sea animal,True,False
"<image>
Is there a weapon in this image?",Yes,yes,missile,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,missile,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,missile,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,missile,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,missile,weapon,True,False
"<image>
Is there candy in this image?",No,no,missile,candy,True,False
"<image>
Is there candy in this image?",No,no,missile,candy,True,False
"<image>
Is there candy in this image?",No,no,missile,candy,True,False
"<image>
Is there candy in this image?",No,no,missile,candy,True,False
"<image>
Is there candy in this image?",No,no,missile,candy,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,mitten,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,mitten,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,mitten,clothing accessory,True,False
"<image>
Is there a musical instrument in this image?",No,no,mitten,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,mitten,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,mitten,musical,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,mitten,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,mitten,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,mitten,item of clothing,True,False
"<image>
Is there an electronic device in this image?",No,no,mitten,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,mitten,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,mitten,electronic device,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,mixer,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,mixer,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,mixer,kitchen appliance,True,False
"<image>
Is there a food in this image?",No,no,mixer,food,True,False
"<image>
Is there a food in this image?",No,no,mixer,food,True,False
"<image>
Is there a food in this image?",No,no,mixer,food,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,mixer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,mixer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,mixer,electronic device,True,False
"<image>
Is there a mammal in this image?",No,no,mixer,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,mixer,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,mixer,mammal,True,False
"<image>
Is there a home appliance in this image?",Yes,no,mixer,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,mixer,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,mixer,home appliance,False,False
"<image>
Is there a dessert in this image?",No,no,mixer,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,mixer,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,mixer,dessert,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,moccasin,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,moccasin,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,moccasin,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,moccasin,item of clothing,True,False
"<image>
Is there safety equipment in this image?",No,no,moccasin,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,moccasin,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,moccasin,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,moccasin,safety equipment,True,False
"<image>
Is there footwear in this image?",Yes,yes,moccasin,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,moccasin,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,moccasin,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,moccasin,footwear,True,False
"<image>
Is there an electronic device in this image?",No,no,moccasin,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,moccasin,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,moccasin,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,moccasin,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,modem,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,modem,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,modem,electronic device,True,False
"<image>
Is there a watercraft in this image?",No,no,modem,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,modem,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,modem,watercraft,True,False
"<image>
Is there a mammal in this image?",Yes,yes,mongoose,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,mongoose,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,mongoose,mammal,True,False
"<image>
Is there a fastener in this image?",No,no,mongoose,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,mongoose,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,mongoose,fastener,True,False
"<image>
Is there an animal in this image?",Yes,yes,mongoose,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,mongoose,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,mongoose,animal,True,False
"<image>
Is there medical equipment in this image?",No,no,mongoose,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,mongoose,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,mongoose,medical equipment,True,False
"<image>
Is there a mammal in this image?",Yes,yes,monkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,monkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,monkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,monkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,monkey,mammal,True,False
"<image>
Is there an office supply item in this image?",No,no,monkey,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,monkey,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,monkey,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,monkey,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,monkey,office supply item,True,False
"<image>
Is there an animal in this image?",Yes,yes,monkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,monkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,monkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,monkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,monkey,animal,True,False
"<image>
Is there construction equipment in this image?",No,no,monkey,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,monkey,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,monkey,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,monkey,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,monkey,construction equipment,True,False
"<image>
Is there a tool in this image?",Yes,yes,mop,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,mop,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,mop,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,mop,tool,True,False
"<image>
Is there a sea animal in this image?",No,no,mop,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,mop,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,mop,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,mop,sea animal,True,False
"<image>
Is there an insect in this image?",Yes,yes,mosquito,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,mosquito,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,mosquito,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,mosquito,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,mosquito,insect,True,False
"<image>
Is there a plant in this image?",No,no,mosquito,plant,True,False
"<image>
Is there a plant in this image?",No,no,mosquito,plant,True,False
"<image>
Is there a plant in this image?",No,no,mosquito,plant,True,False
"<image>
Is there a plant in this image?",No,no,mosquito,plant,True,False
"<image>
Is there a plant in this image?",No,no,mosquito,plant,True,False
"<image>
Is there an animal in this image?",Yes,yes,mosquito,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,mosquito,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,mosquito,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,mosquito,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,mosquito,animal,True,False
"<image>
Is there a condiment in this image?",No,no,mosquito,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,mosquito,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,mosquito,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,mosquito,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,mosquito,condiment,True,False
"<image>
Is there an insect in this image?",Yes,yes,moth,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,moth,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,moth,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,moth,insect,True,False
"<image>
Is there a condiment in this image?",No,no,moth,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,moth,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,moth,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,moth,condiment,True,False
"<image>
Is there an animal in this image?",Yes,yes,moth,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,moth,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,moth,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,moth,animal,True,False
"<image>
Is there a plant in this image?",No,yes,moth,plant,False,False
"<image>
Is there a plant in this image?",No,yes,moth,plant,False,False
"<image>
Is there a plant in this image?",No,yes,moth,plant,False,False
"<image>
Is there a plant in this image?",No,yes,moth,plant,False,False
"<image>
Is there a vehicle in this image?",Yes,yes,motorcycle,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,motorcycle,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,motorcycle,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,motorcycle,vehicle,True,False
"<image>
Is there an outerwear in this image?",No,no,motorcycle,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,motorcycle,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,motorcycle,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,motorcycle,outerwear,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,mouthpiece,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,mouthpiece,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,no,mouthpiece,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,yes,mouthpiece,safety equipment,True,False
"<image>
Is there school supply in this image?",No,yes,mouthpiece,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,mouthpiece,school supply,False,False
"<image>
Is there school supply in this image?",No,no,mouthpiece,school supply,True,False
"<image>
Is there school supply in this image?",No,yes,mouthpiece,school supply,False,False
"<image>
Is there sports equipment in this image?",Yes,no,mouthpiece,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,mouthpiece,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,mouthpiece,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,mouthpiece,sports equipment,True,False
"<image>
Is there a weapon in this image?",No,no,mouthpiece,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,mouthpiece,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,mouthpiece,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,mouthpiece,weapon,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,muff,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,muff,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,muff,clothing accessory,True,False
"<image>
Is there a fruit in this image?",No,yes,muff,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,muff,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,muff,fruit,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,muff,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,muff,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,muff,item of clothing,True,False
"<image>
Is there a condiment in this image?",No,yes,muff,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,muff,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,muff,condiment,False,False
"<image>
Is there a food in this image?",Yes,yes,muffin,food,True,False
"<image>
Is there a food in this image?",Yes,yes,muffin,food,True,False
"<image>
Is there a food in this image?",Yes,yes,muffin,food,True,False
"<image>
Is there a food in this image?",Yes,yes,muffin,food,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,muffin,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,muffin,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,muffin,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,muffin,piece of women's clothing,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,muffin,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,muffin,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,muffin,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,muffin,breakfast food,True,False
"<image>
Is there construction equipment in this image?",No,no,muffin,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,muffin,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,muffin,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,muffin,construction equipment,True,False
"<image>
Is there a dessert in this image?",Yes,yes,muffin,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,muffin,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,muffin,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,muffin,dessert,True,False
"<image>
Is there a condiment in this image?",No,yes,muffin,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,muffin,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,muffin,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,muffin,condiment,False,False
"<image>
Is there a container in this image?",Yes,no,mug,container,False,False
"<image>
Is there a container in this image?",Yes,no,mug,container,False,False
"<image>
Is there a container in this image?",Yes,no,mug,container,False,False
"<image>
Is there a container in this image?",Yes,no,mug,container,False,False
"<image>
Is there a tool in this image?",No,no,mug,tool,True,False
"<image>
Is there a tool in this image?",No,no,mug,tool,True,False
"<image>
Is there a tool in this image?",No,no,mug,tool,True,False
"<image>
Is there a tool in this image?",No,no,mug,tool,True,False
"<image>
Is there a food in this image?",Yes,yes,mulberry,food,True,False
"<image>
Is there a food in this image?",Yes,yes,mulberry,food,True,False
"<image>
Is there a food in this image?",Yes,no,mulberry,food,False,False
"<image>
Is there a food in this image?",Yes,no,mulberry,food,False,False
"<image>
Is there a piece of jewelry in this image?",No,no,mulberry,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,mulberry,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,mulberry,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,mulberry,piece of jewelry,True,False
"<image>
Is there a fruit in this image?",Yes,yes,mulberry,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,mulberry,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,mulberry,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,mulberry,fruit,True,False
"<image>
Is there sports equipment in this image?",No,no,mulberry,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,mulberry,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,mulberry,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,mulberry,sports equipment,True,False
"<image>
Is there a food in this image?",Yes,no,mushroom,food,False,False
"<image>
Is there a food in this image?",Yes,no,mushroom,food,False,False
"<image>
Is there a food in this image?",Yes,no,mushroom,food,False,False
"<image>
Is there a food in this image?",Yes,no,mushroom,food,False,False
"<image>
Is there a fastener in this image?",No,no,mushroom,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,mushroom,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,mushroom,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,mushroom,fastener,True,False
"<image>
Is there seafood in this image?",Yes,yes,mussel,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,mussel,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,mussel,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,mussel,seafood,True,False
"<image>
Is there safety equipment in this image?",No,no,mussel,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,mussel,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,mussel,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,mussel,safety equipment,True,False
"<image>
Is there a food in this image?",Yes,yes,mussel,food,True,False
"<image>
Is there a food in this image?",Yes,no,mussel,food,False,False
"<image>
Is there a food in this image?",Yes,yes,mussel,food,True,False
"<image>
Is there a food in this image?",Yes,yes,mussel,food,True,False
"<image>
Is there a hardware item in this image?",No,no,mussel,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,mussel,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,mussel,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,mussel,hardware item,True,False
"<image>
Is there an animal in this image?",Yes,no,mussel,animal,False,False
"<image>
Is there an animal in this image?",Yes,yes,mussel,animal,True,False
"<image>
Is there an animal in this image?",Yes,no,mussel,animal,False,False
"<image>
Is there an animal in this image?",Yes,yes,mussel,animal,True,False
"<image>
Is there candy in this image?",No,yes,mussel,candy,False,False
"<image>
Is there candy in this image?",No,no,mussel,candy,True,False
"<image>
Is there candy in this image?",No,yes,mussel,candy,False,False
"<image>
Is there candy in this image?",No,yes,mussel,candy,False,False
"<image>
Is there a sea animal in this image?",Yes,no,mussel,sea animal,False,False
"<image>
Is there a sea animal in this image?",Yes,yes,mussel,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,no,mussel,sea animal,False,False
"<image>
Is there a sea animal in this image?",Yes,yes,mussel,sea animal,True,False
"<image>
Is there an item of clothing in this image?",No,no,mussel,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,mussel,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,mussel,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,mussel,item of clothing,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_clippers,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_clippers,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_clippers,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_clippers,tool,True,False
"<image>
Is there a source of light in this image?",No,no,nail_clippers,source of light,True,False
"<image>
Is there a source of light in this image?",No,yes,nail_clippers,source of light,False,False
"<image>
Is there a source of light in this image?",No,no,nail_clippers,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,nail_clippers,source of light,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,no,nail_clippers,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",Yes,no,nail_clippers,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",Yes,no,nail_clippers,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",Yes,no,nail_clippers,personal hygiene item,False,False
"<image>
Is there scientific equipment in this image?",No,yes,nail_clippers,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,nail_clippers,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,nail_clippers,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,nail_clippers,scientific equipment,False,False
"<image>
Is there a tool in this image?",Yes,yes,nail_file,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_file,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_file,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,nail_file,tool,True,False
"<image>
Is there a breakfast food in this image?",No,no,nail_file,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,nail_file,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,nail_file,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,nail_file,breakfast food,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,no,nail_file,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,nail_file,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,nail_file,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,no,nail_file,personal hygiene item,False,False
"<image>
Is there a hardware item in this image?",No,no,nail_file,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,nail_file,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,nail_file,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,nail_file,hardware item,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,necklace,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,necklace,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,necklace,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,necklace,piece of jewelry,True,False
"<image>
Is there a protective clothing item in this image?",No,yes,necklace,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,necklace,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,necklace,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,necklace,protective clothing item,False,False
"<image>
Is there an arts and crafts item in this image?",Yes,yes,needle,arts and crafts item,True,False
"<image>
Is there an arts and crafts item in this image?",Yes,yes,needle,arts and crafts item,True,False
"<image>
Is there an arts and crafts item in this image?",Yes,no,needle,arts and crafts item,False,False
"<image>
Is there a watercraft in this image?",No,no,needle,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,needle,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,needle,watercraft,True,False
"<image>
Is there a tool in this image?",Yes,yes,needle,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,needle,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,needle,tool,True,False
"<image>
Is there a watercraft in this image?",No,no,needle,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,needle,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,needle,watercraft,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,nightshirt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,nightshirt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,nightshirt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,nightshirt,item of clothing,True,False
"<image>
Is there a plant in this image?",No,no,nightshirt,plant,True,False
"<image>
Is there a plant in this image?",No,no,nightshirt,plant,True,False
"<image>
Is there a plant in this image?",No,no,nightshirt,plant,True,False
"<image>
Is there a plant in this image?",No,no,nightshirt,plant,True,False
"<image>
Is there a container in this image?",Yes,yes,nightstand,container,True,False
"<image>
Is there a container in this image?",Yes,yes,nightstand,container,True,False
"<image>
Is there a container in this image?",Yes,yes,nightstand,container,True,False
"<image>
Is there a container in this image?",Yes,yes,nightstand,container,True,False
"<image>
Is there a toy in this image?",No,no,nightstand,toy,True,False
"<image>
Is there a toy in this image?",No,no,nightstand,toy,True,False
"<image>
Is there a toy in this image?",No,no,nightstand,toy,True,False
