question,answer,predicted_answer,relation,correct
"Question: <image>
Is the large brown metal sphere to the right of the small yellow rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small brown rubber sphere to the right of the large gray rubber sphere?Answer:",No,no,right,True
"Question: <image>
Is the  purple metal cube behind the small green rubber sphere?Answer:",No,no,behind,True
"Question: <image>
Is the large brown metal sphere in front of the large purple metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small yellow rubber cylinder in front of the large purple metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  purple metal cube in front of the large gray rubber sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the  red rubber cube behind the  purple metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large green rubber sphere to the right of the  brown cube?Answer:",No,no,right,True
"Question: <image>
Is the large gray rubber cylinder in front of the  blue rubber cube?Answer:",No,no,in front of,True
"Question: <image>
Is the large gray rubber cylinder to the right of the small yellow rubber sphere?Answer:",No,no,right,True
"Question: <image>
Is the small gray metal cylinder to the left of the large gray rubber cylinder?Answer:",No,no,left,True
"Question: <image>
Is the  purple metal cube in front of the large gray rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small blue rubber cylinder to the right of the small blue metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the small blue metal sphere to the right of the large gray rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the large cyan metal sphere to the right of the small blue rubber cylinder?Answer:",No,no,right,True
"Question: <image>
Is the  purple cylinder to the right of the large brown metal sphere?Answer:",No,yes,right,False
"Question: <image>
Is the small yellow metal sphere in front of the small red rubber cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small red rubber cylinder in front of the large green rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small yellow metal sphere behind the large blue rubber cube?Answer:",No,no,behind,True
"Question: <image>
Is the large green rubber sphere behind the small cyan rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small brown metal cube to the right of the small blue metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the large cyan metal cylinder to the right of the small cyan rubber cylinder?Answer:",No,no,right,True
"Question: <image>
Is the small cyan rubber cylinder behind the small blue metal sphere?Answer:",No,no,behind,True
"Question: <image>
Is the  purple rubber cube in front of the large brown cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large red rubber sphere behind the  purple rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the  purple rubber cube to the right of the small blue metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the  brown rubber sphere to the left of the  green metal sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the small cyan metal cube behind the small green cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small cyan rubber sphere in front of the large brown metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large brown metal cube behind the small cyan rubber sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small red rubber cube to the left of the large cyan rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the small green rubber sphere to the left of the large gray cylinder?Answer:",No,no,left,True
"Question: <image>
Is the small green rubber cube behind the  blue sphere?Answer:",No,no,behind,True
"Question: <image>
Is the  green sphere to the left of the  blue sphere?Answer:",No,no,left,True
"Question: <image>
Is the large blue cylinder to the left of the small brown rubber sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the large cyan rubber sphere to the right of the large blue cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small red cylinder to the right of the small brown rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the sphere in front of the small gray metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large purple rubber cylinder to the left of the large brown rubber cylinder?Answer:",No,no,left,True
"Question: <image>
Is the small green rubber cube behind the large brown rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the small brown rubber cube to the right of the large brown rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small cyan metal cube in front of the large gray metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the sphere to the left of the small gray metal cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small gray metal cube to the left of the sphere?Answer:",No,no,left,True
"Question: <image>
Is the cube behind the sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small purple rubber cylinder behind the cube?Answer:",Yes,yes,behind,True
"Question: <image>
Is the small cyan metal cylinder to the left of the large brown rubber cylinder?Answer:",No,yes,left,False
"Question: <image>
Is the small purple rubber cylinder to the left of the large brown rubber cylinder?Answer:",No,yes,left,False
"Question: <image>
Is the large blue metal sphere to the right of the small gray metal cube?Answer:",No,no,right,True
"Question: <image>
Is the large gray metal cube to the left of the large gray rubber sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the small gray metal cube in front of the large gray rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large brown metal sphere to the right of the cylinder?Answer:",No,yes,right,False
"Question: <image>
Is the cube to the left of the large purple cylinder?Answer:",No,no,left,True
"Question: <image>
Is the small red sphere behind the cube?Answer:",No,no,behind,True
"Question: <image>
Is the large red sphere to the left of the large purple cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the large blue cube behind the small red cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the small blue cylinder behind the small cyan cube?Answer:",No,no,behind,True
"Question: <image>
Is the small green rubber sphere to the right of the small blue rubber cylinder?Answer:",No,no,right,True
"Question: <image>
Is the small brown metal cylinder in front of the small blue rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small brown metal cylinder to the left of the cube?Answer:",Yes,no,left,False
"Question: <image>
Is the cube to the right of the small green metal cylinder?Answer:",No,no,right,True
"Question: <image>
Is the small purple metal sphere to the left of the small brown metal cylinder?Answer:",No,no,left,True
"Question: <image>
Is the large brown metal cylinder in front of the small green metal cube?Answer:",No,no,in front of,True
"Question: <image>
Is the large yellow rubber cylinder behind the large gray rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the  cyan cylinder to the right of the cube?Answer:",No,no,right,True
"Question: <image>
Is the small green metal cube to the left of the large gray rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the small green metal cube in front of the large gray rubber cube?Answer:",No,no,in front of,True
"Question: <image>
Is the small green metal cube in front of the small brown metal cube?Answer:",No,no,in front of,True
"Question: <image>
Is the small green metal cube to the left of the large purple rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the small blue rubber sphere behind the large green metal sphere?Answer:",No,no,behind,True
"Question: <image>
Is the small blue rubber sphere in front of the large green metal sphere?Answer:",Yes,yes,in front of,True
"Question: <image>
Is the large gray metal sphere to the right of the large red metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the  cyan rubber sphere in front of the  blue metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small blue metal cube behind the small green rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small purple metal cube to the left of the small blue metal cube?Answer:",No,no,left,True
"Question: <image>
Is the small red cylinder to the right of the  blue metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the large gray rubber cube to the left of the large green cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the  brown rubber sphere to the left of the  cyan rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the small blue metal cube behind the large gray rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large blue metal cube to the right of the  brown cylinder?Answer:",No,no,right,True
"Question: <image>
Is the large blue metal cube to the right of the  green cylinder?Answer:",No,no,right,True
"Question: <image>
Is the  brown rubber cylinder in front of the large purple sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the  brown rubber cylinder behind the small red sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the  rubber cylinder to the right of the large gray cube?Answer:",Yes,no,right,False
"Question: <image>
Is the small purple cube to the right of the large gray cube?Answer:",No,no,right,True
"Question: <image>
Is the  rubber cylinder to the right of the small red cube?Answer:",Yes,yes,right,True
"Question: <image>
Is the  metal cylinder behind the  rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the large brown cube in front of the  gray sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small purple cube to the left of the  rubber cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the small green cube to the left of the large brown cube?Answer:",No,no,left,True
"Question: <image>
Is the  yellow rubber sphere behind the  brown cube?Answer:",No,no,behind,True
"Question: <image>
Is the cube to the left of the  purple rubber sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the  green metal sphere to the right of the cube?Answer:",Yes,no,right,False
"Question: <image>
Is the cube in front of the large green cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  green metal sphere to the right of the small yellow cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the  green rubber sphere in front of the  blue metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small brown rubber cylinder in front of the small gray metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small red rubber sphere to the left of the small gray metal sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the small gray metal sphere behind the large gray rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small green metal sphere to the right of the cube?Answer:",No,no,right,True
"Question: <image>
Is the small green metal sphere to the left of the large blue rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the large yellow metal cylinder in front of the small green metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large yellow metal cylinder to the right of the small green metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the small cyan rubber cylinder behind the cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large brown metal sphere to the left of the small blue metal sphere?Answer:",No,no,left,True
"Question: <image>
Is the large purple cylinder to the left of the large yellow cylinder?Answer:",No,no,left,True
"Question: <image>
Is the large yellow cylinder behind the large brown metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the large brown cube in front of the large green sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small gray sphere behind the large brown cube?Answer:",No,no,behind,True
"Question: <image>
Is the  purple rubber sphere to the left of the cylinder?Answer:",No,no,left,True
"Question: <image>
Is the small purple metal cube in front of the  purple rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the  yellow metal sphere to the left of the small purple rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the cylinder to the right of the large cyan rubber cube?Answer:",No,no,right,True
"Question: <image>
Is the small yellow metal cube to the left of the large cyan rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the large brown metal cube in front of the cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  red rubber sphere to the left of the  yellow rubber sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the sphere to the left of the large purple rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the small brown metal cube behind the small cyan metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large purple rubber cube to the left of the sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the large purple rubber cube to the left of the  brown cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the small cyan metal cube to the left of the  brown cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the  gray rubber cube behind the  gray metal cube?Answer:",Yes,yes,behind,True
"Question: <image>
Is the  green rubber sphere in front of the  purple rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the  purple rubber sphere to the left of the  gray rubber sphere?Answer:",Yes,yes,left,True
"Question: <image>
Is the  gray rubber cube in front of the  gray rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the  purple metal sphere behind the  brown metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the  rubber cube to the right of the small cyan rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the small cyan rubber sphere to the left of the  metal cube?Answer:",No,no,left,True
"Question: <image>
Is the large red metal cube to the right of the small gray metal cube?Answer:",Yes,no,right,False
"Question: <image>
Is the large red rubber sphere behind the small gray rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small gray metal sphere in front of the large red rubber sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small gray metal cylinder behind the small cyan metal cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the large gray metal sphere to the right of the large red rubber sphere?Answer:",No,no,right,True
"Question: <image>
Is the small gray metal sphere in front of the cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small purple metal cylinder behind the large purple rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the  red metal cube to the right of the large yellow rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the large blue rubber cylinder to the right of the  red metal cube?Answer:",Yes,no,right,False
"Question: <image>
Is the small blue metal cylinder to the left of the small blue rubber cylinder?Answer:",No,no,left,True
"Question: <image>
Is the large yellow metal cylinder to the right of the large brown rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the large brown rubber sphere to the left of the small blue metal cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the small gray metal sphere to the right of the small blue rubber cylinder?Answer:",No,no,right,True
"Question: <image>
Is the large brown rubber cylinder to the right of the small blue rubber cylinder?Answer:",No,no,right,True
"Question: <image>
Is the small cyan metal sphere in front of the  metal cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small cyan metal sphere to the right of the small yellow metal cube?Answer:",Yes,no,right,False
"Question: <image>
Is the large green metal sphere behind the large cyan rubber sphere?Answer:",Yes,yes,behind,True
"Question: <image>
Is the large cyan rubber sphere to the right of the small purple rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the large cyan rubber sphere to the left of the small yellow metal cube?Answer:",No,no,left,True
"Question: <image>
Is the large yellow rubber cube behind the  brown sphere?Answer:",No,no,behind,True
"Question: <image>
Is the  brown sphere to the right of the  blue rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the  blue sphere in front of the small brown metal cube?Answer:",No,no,in front of,True
"Question: <image>
Is the sphere to the left of the large red rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the large red cylinder behind the small red rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large yellow rubber cube in front of the small brown cylinder?Answer:",No,yes,in front of,False
"Question: <image>
Is the large green cylinder to the left of the large red rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the large blue cylinder behind the large yellow rubber cube?Answer:",No,no,behind,True
"Question: <image>
Is the large yellow rubber cube to the left of the small brown cylinder?Answer:",No,yes,left,False
"Question: <image>
Is the large blue cylinder to the left of the small red rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the large blue rubber sphere behind the large blue metal cube?Answer:",No,no,behind,True
"Question: <image>
Is the  gray metal cylinder to the left of the large blue rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the  blue rubber cylinder to the left of the large brown metal cube?Answer:",Yes,no,left,False
"Question: <image>
Is the  gray metal cylinder to the right of the small green metal cube?Answer:",No,no,right,True
"Question: <image>
Is the  gray metal cylinder in front of the large blue rubber cube?Answer:",No,no,in front of,True
"Question: <image>
Is the small green cylinder to the left of the large yellow metal sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the small cyan rubber sphere behind the large yellow metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small brown rubber cylinder behind the large green rubber cylinder?Answer:",Yes,yes,behind,True
"Question: <image>
Is the large green metal cube to the right of the small blue rubber cube?Answer:",No,yes,right,False
"Question: <image>
Is the small brown rubber cylinder behind the large green metal cube?Answer:",No,no,behind,True
"Question: <image>
Is the large green rubber cylinder to the left of the large green metal cube?Answer:",No,no,left,True
"Question: <image>
Is the  brown rubber cube to the right of the small green rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the large green rubber sphere to the right of the  gray metal cube?Answer:",No,no,right,True
"Question: <image>
Is the  gray metal cube in front of the large red metal cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small gray metal cube in front of the large gray rubber sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the  red rubber cylinder behind the large brown metal sphere?Answer:",No,yes,behind,False
"Question: <image>
Is the large green rubber cube behind the small gray metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large yellow metal cylinder behind the large green rubber cylinder?Answer:",No,yes,behind,False
"Question: <image>
Is the  purple rubber cube in front of the  red rubber cube?Answer:",No,no,in front of,True
"Question: <image>
Is the  blue metal cube to the right of the large yellow metal cylinder?Answer:",No,no,right,True
"Question: <image>
Is the small blue rubber cube to the right of the small red metal sphere?Answer:",No,no,right,True
"Question: <image>
Is the small red rubber sphere to the left of the large cyan metal cylinder?Answer:",No,no,left,True
"Question: <image>
Is the large red metal cube in front of the small blue rubber cube?Answer:",No,no,in front of,True
"Question: <image>
Is the large cyan metal cylinder behind the small cyan rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small blue rubber cube behind the small yellow rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large cyan metal cylinder in front of the large red metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small yellow rubber cube to the left of the small red rubber sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the small cyan metal sphere behind the large cyan rubber sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small cyan metal sphere to the right of the large brown metal cylinder?Answer:",No,no,right,True
"Question: <image>
Is the large brown rubber cube in front of the large brown metal cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large green rubber cube to the right of the small green metal cube?Answer:",No,no,right,True
"Question: <image>
Is the small yellow rubber sphere in front of the small cyan metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the large brown rubber sphere in front of the small yellow rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the large brown metal cylinder behind the large brown rubber sphere?Answer:",No,no,behind,True
"Question: <image>
Is the small purple metal cylinder to the left of the small purple rubber cylinder?Answer:",No,no,left,True
"Question: <image>
Is the large blue rubber sphere behind the small green metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small purple rubber cylinder to the left of the small purple metal cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the small purple metal cylinder to the right of the  green cube?Answer:",No,no,right,True
"Question: <image>
Is the  cyan cube behind the small green metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the large gray rubber cylinder in front of the small blue rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small cyan rubber cylinder to the right of the  green cube?Answer:",No,no,right,True
"Question: <image>
Is the  cyan cube to the right of the large red rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the cylinder behind the  blue cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the  green sphere in front of the  gray cube?Answer:",No,yes,in front of,False
"Question: <image>
Is the small gray cylinder in front of the  gray cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small cyan cube to the left of the small blue rubber cylinder?Answer:",No,no,left,True
"Question: <image>
Is the large purple sphere behind the small cyan cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large cyan metal cylinder behind the small cyan cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small cyan cube behind the small blue rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the small green sphere to the left of the small blue rubber cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the small cyan sphere to the left of the  blue metal cube?Answer:",No,no,left,True
"Question: <image>
Is the cylinder to the right of the  blue metal cube?Answer:",Yes,no,right,False
"Question: <image>
Is the small purple metal cylinder to the left of the small blue metal cylinder?Answer:",Yes,yes,left,True
"Question: <image>
Is the small purple metal cylinder in front of the small green rubber cylinder?Answer:",Yes,yes,in front of,True
"Question: <image>
Is the sphere to the left of the large green rubber cylinder?Answer:",No,yes,left,False
"Question: <image>
Is the small purple metal cylinder to the right of the small blue metal cylinder?Answer:",No,yes,right,False
"Question: <image>
Is the large red rubber cube in front of the small green rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the sphere behind the small green rubber cylinder?Answer:",No,yes,behind,False
"Question: <image>
Is the small purple metal cylinder to the right of the large green rubber cylinder?Answer:",No,yes,right,False
"Question: <image>
Is the  yellow cylinder in front of the sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small purple rubber cube to the right of the small brown metal cylinder?Answer:",No,no,right,True
"Question: <image>
Is the large brown metal cube to the left of the small red rubber sphere?Answer:",Yes,yes,left,True
"Question: <image>
Is the large red rubber cylinder to the right of the small purple rubber cube?Answer:",Yes,no,right,False
"Question: <image>
Is the large cyan rubber sphere behind the small red rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small brown metal cylinder in front of the large cyan rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large red rubber cylinder to the left of the small purple rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the small brown metal cylinder behind the small red rubber sphere?Answer:",No,no,behind,True
"Question: <image>
Is the small cyan rubber cylinder in front of the large cyan metal cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the  brown metal cube behind the  cyan rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small cyan rubber cylinder behind the large green rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the  cyan rubber cube in front of the small yellow rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small yellow rubber cylinder to the left of the  brown metal cube?Answer:",No,no,left,True
"Question: <image>
Is the  cyan rubber cube to the right of the sphere?Answer:",No,no,right,True
"Question: <image>
Is the  gray rubber cube in front of the small yellow rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  cyan metal cube in front of the  yellow rubber sphere?Answer:",No,yes,in front of,False
"Question: <image>
Is the  yellow rubber sphere to the left of the  cyan metal sphere?Answer:",No,yes,left,False
"Question: <image>
Is the  cyan metal sphere to the right of the  yellow rubber sphere?Answer:",No,no,right,True
"Question: <image>
Is the  purple rubber cylinder in front of the  blue metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  red rubber cube to the left of the  purple rubber cylinder?Answer:",No,no,left,True
"Question: <image>
Is the cylinder to the left of the small green cube?Answer:",No,no,left,True
"Question: <image>
Is the small cyan cube to the left of the small blue rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the large gray metal sphere behind the small yellow rubber sphere?Answer:",No,no,behind,True
"Question: <image>
Is the small green rubber cube to the right of the large red metal cube?Answer:",No,no,right,True
"Question: <image>
Is the small cyan metal sphere behind the small green rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large blue metal cube behind the small cyan metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the large cyan rubber sphere in front of the small yellow rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large red metal sphere in front of the small purple rubber sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large blue metal cube to the right of the large cyan rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the small yellow sphere in front of the  purple metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the  purple rubber cube behind the small gray rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the  purple metal cube to the right of the small gray rubber cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small yellow metal cylinder in front of the large purple sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small yellow sphere behind the  purple rubber cube?Answer:",No,no,behind,True
"Question: <image>
Is the large purple sphere in front of the small yellow metal cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small yellow sphere in front of the  gray metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small gray metal cylinder in front of the large red rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the large green rubber cube behind the large yellow metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small yellow rubber sphere behind the small blue rubber sphere?Answer:",No,no,behind,True
"Question: <image>
Is the small green metal sphere to the left of the small blue rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the small yellow rubber sphere to the right of the large blue rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the sphere behind the large blue cube?Answer:",No,no,behind,True
"Question: <image>
Is the small blue cube to the right of the cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small blue metal cylinder behind the sphere?Answer:",Yes,yes,behind,True
"Question: <image>
Is the large cyan metal cube in front of the small cyan rubber cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large yellow metal sphere to the left of the small purple metal sphere?Answer:",No,no,left,True
"Question: <image>
Is the small purple metal sphere in front of the large yellow metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large green rubber cube in front of the small yellow metal cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the  yellow metal cylinder to the left of the large green rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the  cyan rubber sphere in front of the  yellow metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  green rubber cylinder to the left of the  cyan rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the cylinder to the right of the large brown metal cube?Answer:",Yes,no,right,False
"Question: <image>
Is the cylinder behind the large brown metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small green metal cube to the left of the small brown metal sphere?Answer:",Yes,yes,left,True
"Question: <image>
Is the small yellow rubber sphere to the left of the small blue rubber cube?Answer:",Yes,yes,left,True
"Question: <image>
Is the large red rubber cube behind the large brown metal cube?Answer:",No,no,behind,True
"Question: <image>
Is the large gray rubber cylinder to the left of the  brown rubber sphere?Answer:",No,no,left,True
"Question: <image>
Is the  brown rubber sphere to the right of the small brown metal cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the  gray rubber sphere in front of the large gray rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  gray rubber sphere to the right of the small gray metal cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small brown metal cylinder to the left of the large gray rubber cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the large brown rubber cube in front of the small cyan rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the large blue metal cylinder behind the small cyan metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large yellow metal cube to the right of the large brown rubber cube?Answer:",No,no,right,True
"Question: <image>
Is the cylinder in front of the sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the  purple cube to the right of the cylinder?Answer:",No,no,right,True
"Question: <image>
Is the  cyan rubber cube behind the large yellow sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small cyan sphere to the right of the  gray rubber cube?Answer:",Yes,no,right,False
"Question: <image>
Is the large gray metal cylinder to the left of the  brown metal cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small green rubber cylinder in front of the large yellow sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large red rubber sphere to the right of the  cyan cube?Answer:",No,yes,right,False
"Question: <image>
Is the small purple metal sphere to the right of the large green metal sphere?Answer:",Yes,yes,right,True
"Question: <image>
Is the large red rubber sphere to the left of the  red cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small cyan metal cube behind the sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the sphere to the left of the small green rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the cylinder to the left of the  purple cube?Answer:",Yes,no,left,False
"Question: <image>
Is the  gray cube to the left of the cylinder?Answer:",No,yes,left,False
"Question: <image>
Is the small green metal sphere behind the small brown rubber sphere?Answer:",No,yes,behind,False
"Question: <image>
Is the small green rubber sphere to the left of the small brown metal sphere?Answer:",Yes,yes,left,True
"Question: <image>
Is the cube to the right of the small green metal sphere?Answer:",Yes,yes,right,True
"Question: <image>
Is the small brown rubber cylinder to the right of the  brown cube?Answer:",Yes,no,right,False
"Question: <image>
Is the small brown rubber cylinder in front of the small purple metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small brown rubber cylinder behind the  brown cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large green rubber cube to the left of the large green rubber cylinder?Answer:",Yes,no,left,False
