question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,kale,farm animal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kangaroo,mammal,True,False
"<image>
Is there a body part in this image?",No,no,kangaroo,body part,True,False
"<image>
Is there a body part in this image?",No,no,kangaroo,body part,True,False
"<image>
Is there a body part in this image?",No,no,kangaroo,body part,True,False
"<image>
Is there a body part in this image?",No,no,kangaroo,body part,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kangaroo,animal,True,False
"<image>
Is there an outerwear in this image?",No,no,kangaroo,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,kangaroo,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,kangaroo,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,kangaroo,outerwear,True,False
"<image>
Is there a musical instrument in this image?",Yes,no,keyboard,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,keyboard,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,keyboard,musical,False,False
"<image>
Is there a musical instrument in this image?",Yes,no,keyboard,musical,False,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,keyboard,headwear,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kilt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kilt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kilt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kilt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kilt,item of clothing,True,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,kilt,footwear,False,False
"<image>
Is there footwear in this image?",No,no,kilt,footwear,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,kimono,piece of women's clothing,True,False
"<image>
Is there a condiment in this image?",No,no,kimono,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,kimono,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,kimono,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,kimono,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,kimono,condiment,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,kimono,item of clothing,True,False
"<image>
Is there sports equipment in this image?",No,no,kimono,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kimono,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kimono,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kimono,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,kimono,sports equipment,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,kitten,mammal,True,False
"<image>
Is there a breakfast food in this image?",No,no,kitten,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,kitten,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,kitten,breakfast food,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,kitten,animal,True,False
"<image>
Is there candy in this image?",No,no,kitten,candy,True,False
"<image>
Is there candy in this image?",No,no,kitten,candy,True,False
"<image>
Is there candy in this image?",No,no,kitten,candy,True,False
"<image>
Is there a food in this image?",Yes,yes,kiwi,food,True,False
"<image>
Is there a food in this image?",Yes,yes,kiwi,food,True,False
"<image>
Is there a food in this image?",Yes,yes,kiwi,food,True,False
"<image>
Is there a home appliance in this image?",No,no,kiwi,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,kiwi,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,kiwi,home appliance,True,False
"<image>
Is there a fruit in this image?",Yes,yes,kiwi,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,kiwi,fruit,True,False
"<image>
Is there a fruit in this image?",Yes,yes,kiwi,fruit,True,False
"<image>
Is there safety equipment in this image?",No,no,kiwi,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,kiwi,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,kiwi,safety equipment,True,False
"<image>
Is there a tool in this image?",Yes,yes,knife,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,knife,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,knife,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,knife,tool,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there an animal in this image?",No,no,knife,animal,True,False
"<image>
Is there a weapon in this image?",Yes,yes,knife,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,knife,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,knife,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,knife,weapon,True,False
"<image>
Is there a toy in this image?",No,no,knife,toy,True,False
"<image>
Is there a toy in this image?",No,yes,knife,toy,False,False
"<image>
Is there a toy in this image?",No,no,knife,toy,True,False
"<image>
Is there a toy in this image?",No,yes,knife,toy,False,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,knife,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,knife,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,knife,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,knife,kitchen tool,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there an insect in this image?",No,no,knife,insect,True,False
"<image>
Is there a fastener in this image?",Yes,yes,knot,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,knot,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,knot,fastener,True,False
"<image>
Is there candy in this image?",No,no,knot,candy,True,False
"<image>
Is there candy in this image?",No,no,knot,candy,True,False
"<image>
Is there candy in this image?",No,no,knot,candy,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,koala,mammal,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,koala,outerwear,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,koala,animal,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there a food in this image?",No,no,koala,food,True,False
"<image>
Is there scientific equipment in this image?",Yes,no,lab_coat,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",Yes,no,lab_coat,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",Yes,no,lab_coat,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",Yes,no,lab_coat,scientific equipment,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,lab_coat,furniture,False,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",Yes,yes,lab_coat,protective clothing item,True,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,lab_coat,footwear,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,lab_coat,item of clothing,True,False
"<image>
Is there a food in this image?",No,no,lab_coat,food,True,False
"<image>
Is there a food in this image?",No,no,lab_coat,food,True,False
"<image>
Is there a food in this image?",No,no,lab_coat,food,True,False
"<image>
Is there a food in this image?",No,no,lab_coat,food,True,False
"<image>
Is there safety equipment in this image?",Yes,no,lab_coat,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,no,lab_coat,safety equipment,False,False
"<image>
Is there safety equipment in this image?",Yes,yes,lab_coat,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,no,lab_coat,safety equipment,False,False
"<image>
Is there a personal hygiene item in this image?",No,no,lab_coat,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,lab_coat,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,lab_coat,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,lab_coat,personal hygiene item,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,lab_coat,outerwear,True,False
"<image>
Is there a dessert in this image?",No,no,lab_coat,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,lab_coat,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,lab_coat,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,lab_coat,dessert,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladder,tool,True,False
"<image>
Is there a mammal in this image?",No,no,ladder,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,ladder,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,ladder,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,ladder,mammal,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,ladder,hardware item,True,False
"<image>
Is there a food in this image?",No,no,ladder,food,True,False
"<image>
Is there a food in this image?",No,no,ladder,food,True,False
"<image>
Is there a food in this image?",No,no,ladder,food,True,False
"<image>
Is there a food in this image?",No,no,ladder,food,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladle,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladle,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladle,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,ladle,tool,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,ladle,hardware item,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,ladle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,ladle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,ladle,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,ladle,kitchen tool,True,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,ladle,dessert,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,ladybug,insect,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an outerwear in this image?",No,no,ladybug,outerwear,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,ladybug,animal,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",No,no,ladybug,food,True,False
"<image>
Is there a food in this image?",No,yes,ladybug,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a food in this image?",Yes,no,lamb,food,False,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,lamb,weapon,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,lamb,mammal,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,lamb,item of clothing,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,lamb,animal,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,lamb,breakfast food,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,lamb,farm animal,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,lamb,safety equipment,True,False
"<image>
Is there a food in this image?",Yes,yes,lamb_chop,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lamb_chop,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lamb_chop,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lamb_chop,food,True,False
"<image>
Is there a food in this image?",Yes,yes,lamb_chop,food,True,False
"<image>
Is there a protective clothing item in this image?",No,no,lamb_chop,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,no,lamb_chop,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,no,lamb_chop,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,no,lamb_chop,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,no,lamb_chop,protective clothing item,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lamp,source of light,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lamp,seafood,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,lamp,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,lamp,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,lamp,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,lamp,electronic device,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a food in this image?",No,no,lamp,food,True,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,no,lamp,home decor item,False,False
"<image>
Is there scientific equipment in this image?",No,yes,lamp,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,lamp,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,lamp,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,lamp,scientific equipment,False,False
"<image>
Is there a home decor item in this image?",Yes,yes,lampshade,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,lampshade,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,no,lampshade,home decor item,False,False
"<image>
Is there a tool in this image?",No,yes,lampshade,tool,False,False
"<image>
Is there a tool in this image?",No,yes,lampshade,tool,False,False
"<image>
Is there a tool in this image?",No,yes,lampshade,tool,False,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there a source of light in this image?",Yes,yes,lantern,source of light,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there headwear in this image?",No,no,lantern,headwear,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,lanyard,clothing accessory,True,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,yes,lanyard,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,lanyard,medical equipment,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,laptop,electronic device,True,False
"<image>
Is there a farm animal in this image?",No,no,laptop,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,laptop,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,laptop,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,laptop,farm animal,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,latch,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,latch,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,latch,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,latch,hardware item,True,False
"<image>
Is there footwear in this image?",No,no,latch,footwear,True,False
"<image>
Is there footwear in this image?",No,yes,latch,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,latch,footwear,False,False
"<image>
Is there footwear in this image?",No,no,latch,footwear,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,latch,fastener,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",No,no,latch,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,latte,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,latte,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,latte,drink,True,False
"<image>
Is there candy in this image?",No,no,latte,candy,True,False
"<image>
Is there candy in this image?",No,no,latte,candy,True,False
"<image>
Is there candy in this image?",No,yes,latte,candy,False,False
"<image>
Is there a home appliance in this image?",Yes,yes,lawnmower,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,lawnmower,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,lawnmower,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,lawnmower,home appliance,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there seafood in this image?",No,no,lawnmower,seafood,True,False
"<image>
Is there a garden tool in this image?",Yes,no,lawnmower,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,no,lawnmower,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,no,lawnmower,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,no,lawnmower,garden tool,False,False
"<image>
Is there sports equipment in this image?",No,no,lawnmower,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,lawnmower,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,lawnmower,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,lawnmower,sports equipment,True,False
"<image>
Is there a furniture in this image?",Yes,yes,lectern,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,lectern,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,lectern,furniture,True,False
"<image>
Is there a fastener in this image?",No,no,lectern,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,lectern,fastener,True,False
"<image>
Is there a fastener in this image?",No,no,lectern,fastener,True,False
"<image>
Is there a food in this image?",Yes,yes,leek,food,True,False
"<image>
Is there a food in this image?",Yes,yes,leek,food,True,False
"<image>
Is there a food in this image?",Yes,yes,leek,food,True,False
"<image>
Is there a food in this image?",Yes,yes,leek,food,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,leek,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,leek,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,leek,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",No,no,leek,piece of women's clothing,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,leek,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,leek,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,leek,vegetable,True,False
"<image>
Is there a vegetable in this image?",Yes,yes,leek,vegetable,True,False
"<image>
Is there a body part in this image?",No,no,leek,body part,True,False
"<image>
Is there a body part in this image?",No,no,leek,body part,True,False
"<image>
Is there a body part in this image?",No,no,leek,body part,True,False
"<image>
Is there a body part in this image?",No,no,leek,body part,True,False
"<image>
Is there a plant in this image?",Yes,no,leek,plant,False,False
"<image>
Is there a plant in this image?",Yes,no,leek,plant,False,False
"<image>
Is there a plant in this image?",Yes,no,leek,plant,False,False
"<image>
Is there a plant in this image?",Yes,no,leek,plant,False,False
"<image>
Is there an electronic device in this image?",No,no,leek,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,leek,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,leek,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,leek,electronic device,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,leggings,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,leggings,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,leggings,piece of women's clothing,True,False
"<image>
Is there a weapon in this image?",No,no,leggings,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,leggings,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,leggings,weapon,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,leggings,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,leggings,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,leggings,item of clothing,True,False
"<image>
Is there a protective clothing item in this image?",No,no,leggings,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,yes,leggings,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,leggings,protective clothing item,False,False
